./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.c.txt;7.371902
./instances/p1.2.m.txt;141.793375
./instances/p1.2.m.txt;142.033039
./instances/p1.2.m.txt;145.949539
./instances/p1.2.m.txt;145.949539
./instances/p1.2.m.txt;141.173234
./instances/p1.2.m.txt;145.949539
./instances/p1.2.m.txt;142.576133
./instances/p1.2.m.txt;141.641516
./instances/p1.2.m.txt;140.826388
./instances/p1.2.m.txt;140.573164
./instances/p1.2.m.txt;142.191799
./instances/p1.2.m.txt;141.778067
./instances/p1.2.m.txt;140.695012
./instances/p1.2.m.txt;142.184898
./instances/p1.2.m.txt;145.949539
./instances/p1.2.m.txt;140.573164
./instances/p1.2.m.txt;141.692019
./instances/p1.2.m.txt;141.793375
./instances/p1.2.m.txt;141.793375
./instances/p1.2.m.txt;141.793375
./instances/p1.2.m.txt;145.949539
./instances/p1.2.m.txt;137.447923
./instances/p1.2.m.txt;145.949539
./instances/p1.2.m.txt;145.949539
./instances/p1.2.m.txt;142.033039
./instances/p1.3.c.txt;5.423144
./instances/p1.2.m.txt;141.793375
./instances/p1.3.c.txt;5.423144
./instances/p1.2.m.txt;141.793375
./instances/p1.2.m.txt;142.191799
./instances/p1.2.m.txt;145.949539
./instances/p1.3.c.txt;5.423144
./instances/p1.2.m.txt;140.608568
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.2.m.txt;141.173234
./instances/p1.3.c.txt;5.423144
./instances/p1.2.m.txt;141.173234
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.c.txt;5.423144
./instances/p1.3.m.txt;107.077981
./instances/p1.3.m.txt;107.314737
./instances/p1.3.m.txt;105.583208
./instances/p1.3.m.txt;107.077981
./instances/p1.3.m.txt;106.074417
