-605310606;../instances/p1.2.c.txt;1-5.095848,;5.095848;11964;
-1691818808;../instances/p1.2.c.txt;;0.000000;11232;
-496112287;../instances/p1.2.c.txt;1-5.904200,2-7.371902,;7.371902;14580;
368898144;../instances/p1.2.c.txt;1-5.095848,;5.095848;11936;
-51324022;../instances/p1.2.c.txt;1-5.095848,3-7.371902,;7.371902;14682;
1210287653;../instances/p1.2.m.txt;1-130.969965,2-133.509310,18-141.793375,19-141.793375,;141.793375;47851;
-771466436;../instances/p1.2.m.txt;1-130.599716,2-135.832666,5-140.471013,14-141.300496,89-141.641516,100-141.793375,102-141.793375,;141.793375;48583;
-413446028;../instances/p1.2.m.txt;1-141.641516,3-141.793375,4-145.949539,16-145.949539,;145.949539;48410;
1444077896;../instances/p1.2.m.txt;1-126.064999,2-135.394470,3-136.356014,9-136.417798,10-137.472700,16-141.793375,21-141.793375,;141.793375;49853;
-2025950016;../instances/p1.2.m.txt;1-127.019945,3-136.462602,6-140.703430,22-141.793375,24-145.949539,31-145.949539,;145.949539;48877;
392714466;../instances/p1.2.m.txt;1-131.454958,3-141.793375,12-141.793375,25-145.574517,42-145.949539,59-145.949539,4231-145.949539,;145.949539;48752;
2067434017;../instances/p1.2.m.txt;1-135.652533,7-135.695785,8-136.027555,83-136.027555,;136.027555;46194;
1397971705;../instances/p1.2.m.txt;1-132.273556,4-135.695785,7-140.829185,17-141.793375,;141.793375;48535;
261566586;../instances/p1.2.m.txt;1-123.989491,2-131.653691,6-136.356014,28-136.429720,40-140.209002,43-141.086535,233-145.949539,244-145.949539,;145.949539;49155;
128262149;../instances/p1.2.m.txt;1-128.896137,2-136.356014,7-141.518558,19-142.576133,20-145.949539,24-145.949539,;145.949539;48900;
-1232395445;../instances/p1.2.m.txt;1-131.394168,;131.394168;48851;
-1145311204;../instances/p1.2.m.txt;1-116.327507,2-132.273556,3-135.956414,7-136.027555,17-136.027555,18-140.948186,32-141.086535,38-141.086535,815-145.949539,834-145.949539,;145.949539;49138;
-821502929;../instances/p1.2.m.txt;1-127.387345,2-128.632829,3-131.530342,13-135.985276,16-136.011467,18-136.174875,21-136.990003,22-140.869116,45-141.793375,53-141.793375,;141.793375;48936;
2134690066;../instances/p1.2.m.txt;1-130.998097,2-133.398672,3-134.417237,9-140.471013,13-140.948186,33-140.948186,;140.948186;50865;
815593728;../instances/p1.2.m.txt;1-121.657906,2-141.173234,8-141.173234,11-141.258452,;141.258452;49783;
651956463;../instances/p1.2.m.txt;1-136.698837,3-136.867455,4-140.495193,6-140.886716,9-141.300496,28-141.793375,43-141.793375,;141.793375;48553;
-1823009736;../instances/p1.2.m.txt;1-120.389507,2-126.369507,3-129.029100,28-132.273556,39-132.273556,299-132.273556,;132.273556;48422;
-1374463402;../instances/p1.2.m.txt;1-129.163129,3-140.581369,9-141.217911,10-145.949539,19-145.949539,;145.949539;49238;
697124369;../instances/p1.2.m.txt;1-123.636565,2-125.748223,5-145.949539,15-145.949539,;145.949539;49091;
1034468238;../instances/p1.2.m.txt;1-131.613328,2-135.695785,3-135.695785,6-137.420792,7-141.518558,14-145.949539,27-145.949539,40-145.949539,;145.949539;49303;
-1852425487;../instances/p1.2.m.txt;1-136.030120,4-141.086535,5-141.692019,46-141.692019,112-142.033039,125-142.184898,126-145.949539,127-145.949539,;145.949539;49243;
-2022725989;../instances/p1.2.m.txt;1-135.731606,7-141.173234,13-141.793375,17-145.574517,18-145.574517,31-145.949539,42-145.949539,;145.949539;49325;
-387616957;../instances/p1.2.m.txt;1-128.507957,3-136.119253,4-137.574780,10-142.033039,17-145.949539,25-145.949539,;145.949539;49268;
1664648531;../instances/p1.2.m.txt;1-121.243704,2-131.603987,3-135.509298,11-136.391069,17-141.641516,30-141.793375,;141.793375;48845;
1441257232;../instances/p1.2.m.txt;1-131.254646,2-131.846460,3-136.119253,5-145.574517,17-145.574517,37-145.949539,39-145.949539,;145.949539;49312;
2061751218;../instances/p1.2.m.txt;1-124.454055,2-136.119253,8-141.260639,9-142.033039,11-145.949539,14-145.949539,20-145.949539,;145.949539;49065;
1042780852;../instances/p1.2.m.txt;1-129.446424,2-130.998097,5-141.793375,14-141.793375,21-145.574517,25-145.574517,30-145.949539,57-145.949539,;145.949539;49593;
-1679459787;../instances/p1.2.m.txt;1-130.225841,2-141.244279,7-141.793375,;141.793375;48894;
-1123924142;../instances/p1.2.m.txt;1-130.797674,3-136.030120,11-136.356014,15-141.300496,50-141.692019,52-141.692019,61-141.692019,91-142.184898,97-142.576133,102-145.949539,123-145.949539,;145.949539;49528;
-1064433536;../instances/p1.2.m.txt;1-136.356014,7-140.948186,18-141.641516,20-141.793375,36-145.949539,;145.949539;49121;
-766757524;../instances/p1.2.m.txt;1-131.526190,2-136.990003,8-140.567760,10-140.581369,14-141.793375,16-142.191799,19-145.574517,32-145.574517,39-145.949539,;145.949539;49132;
1360865511;../instances/p1.2.m.txt;1-123.589891,2-130.948788,4-131.703711,6-131.871391,14-133.509310,17-137.472700,24-141.793375,31-141.793375,;141.793375;49675;
898090895;../instances/p1.3.c.txt;1-4.334271,;4.334271;13310;
-1463780888;../instances/p1.3.c.txt;1-4.334271,;4.334271;13372;
-214761562;../instances/p1.3.c.txt;1-4.334271,;4.334271;13369;
984011785;../instances/p1.3.c.txt;1-5.423144,;5.423144;15192;
693477204;../instances/p1.3.c.txt;1-4.334271,;4.334271;13344;
-1687219679;../instances/p1.3.c.txt;1-4.334271,;4.334271;13324;
698302430;../instances/p1.3.c.txt;1-5.423144,;5.423144;15376;
-2976388;../instances/p1.3.c.txt;1-4.334271,;4.334271;13386;
-1977579669;../instances/p1.3.c.txt;1-4.334271,;4.334271;13300;
1062592358;../instances/p1.3.c.txt;1-4.334271,;4.334271;13398;
-2074062718;../instances/p1.3.c.txt;;0.000000;13428;
-1115312914;../instances/p1.3.c.txt;1-4.334271,;4.334271;13366;
-1136418105;../instances/p1.3.c.txt;1-4.334271,;4.334271;13264;
1668682583;../instances/p1.3.c.txt;1-5.423144,;5.423144;15423;
-1968013975;../instances/p1.3.c.txt;1-5.423144,;5.423144;15425;
-984495964;../instances/p1.3.c.txt;1-5.423144,;5.423144;15293;
393166509;../instances/p1.3.c.txt;1-4.334271,;4.334271;13507;
1976811362;../instances/p1.3.c.txt;1-4.334271,;4.334271;13511;
741607593;../instances/p1.3.c.txt;1-5.423144,;5.423144;15562;
1948461583;../instances/p1.3.c.txt;1-5.423144,;5.423144;15404;
-1065978552;../instances/p1.3.c.txt;1-4.334271,2-5.423144,;5.423144;15384;
646767357;../instances/p1.3.c.txt;1-4.334271,;4.334271;13417;
330755741;../instances/p1.3.c.txt;1-5.423144,;5.423144;15143;
-1744154194;../instances/p1.3.c.txt;1-5.423144,;5.423144;15371;
-615525780;../instances/p1.3.c.txt;1-4.334271,;4.334271;13338;
2095551085;../instances/p1.3.c.txt;1-4.334271,;4.334271;13384;
-1743898599;../instances/p1.3.c.txt;1-4.334271,;4.334271;13340;
1543153909;../instances/p1.3.c.txt;1-5.423144,;5.423144;15222;
-36733124;../instances/p1.3.c.txt;1-4.334271,;4.334271;13437;
-1288537192;../instances/p1.3.c.txt;1-4.334271,;4.334271;13302;
-1521371349;../instances/p1.3.c.txt;1-4.334271,;4.334271;13580;
-1011902774;../instances/p1.3.c.txt;1-4.334271,2-5.423144,;5.423144;15535;
681685588;../instances/p1.3.m.txt;1-90.686709,2-92.358672,3-101.239345,8-102.189202,20-110.965714,58-110.965714,201-111.265878,240-111.265878,923-111.265878,;111.265878;45340;
-941652281;../instances/p1.3.m.txt;1-93.011166,3-100.472533,4-101.951052,9-102.163243,11-102.163243,15-105.867870,35-112.071181,55-112.071181,312-112.071181,;112.071181;47219;
885523129;../instances/p1.3.m.txt;1-106.877733,13-106.877733,18-106.891457,20-107.223749,37-107.223749,93-107.223749,612-107.223749,;107.223749;47159;
970446226;../instances/p1.3.m.txt;1-92.172298,3-100.542720,5-106.074417,;106.074417;48854;
-734614092;../instances/p1.3.m.txt;1-102.953203,5-105.366126,13-112.071181,97-112.071181,422-112.071181,;112.071181;46870;
-383991137;../instances/p1.3.m.txt;1-105.972514,139-105.972514,1249-106.272679,1254-106.272679,1256-106.272679,1413-106.272679,;106.272679;48802;
523569822;../instances/p1.3.m.txt;1-110.560628,9-110.560628,12-112.071181,75-112.071181,;112.071181;46360;
-1798934669;../instances/p1.3.m.txt;1-107.077981,9-107.077981,745-107.077981,4551-107.077981,;107.077981;51513;
1188652874;../instances/p1.3.m.txt;1-96.254844,2-97.053961,3-106.201500,5-106.876680,6-106.876680,24-107.077981,30-107.077981,228-107.077981,2296-107.077981,;107.077981;51237;
-900955963;../instances/p1.3.m.txt;1-82.918696,2-85.658351,3-102.059625,7-103.747923,11-103.747923,57-106.078853,76-106.078853,85-106.078853,;106.078853;47882;
-1894266706;../instances/p1.3.m.txt;1-88.941600,2-101.681151,3-111.858378,9-111.858378,79-111.858378,;111.858378;48204;
1794313065;../instances/p1.3.m.txt;1-94.150242,3-95.945402,6-100.938602,8-102.542738,22-102.581985,23-102.581985,24-105.540355,40-105.583208,44-105.593450,46-105.593450,52-106.674351,56-112.071181,57-112.071181,73-112.071181,202-112.071181,;112.071181;47236;
-1389005908;../instances/p1.3.m.txt;1-86.101018,3-87.224847,7-97.057405,10-97.057405,16-98.047380,18-103.053109,70-103.584136,76-105.540355,78-105.593450,84-105.593450,3369-105.593450,;105.593450;50543;
-2075857646;../instances/p1.3.m.txt;1-102.581985,6-105.598913,11-110.560628,29-110.941217,30-112.071181,35-112.071181,131-112.071181,;112.071181;47003;
-274265715;../instances/p1.3.m.txt;1-102.149693,2-102.559625,20-102.559625,22-106.865178,31-106.865178,73-106.865178,3654-106.865178,;106.865178;51410;
1039975599;../instances/p1.3.m.txt;1-87.109570,2-97.856869,5-101.247395,8-101.247395,9-102.169509,12-105.510440,24-110.704942,43-111.067617,51-111.067617,59-111.067617,449-111.067617,;111.067617;52115;
1361593924;../instances/p1.3.m.txt;1-81.222378,2-91.131283,3-102.994043,7-107.051904,113-107.051904,199-107.051904,4602-107.051904,;107.051904;46464;
-1873314947;../instances/p1.3.m.txt;1-92.948973,3-92.948973,5-92.955231,7-102.259041,11-102.415277,13-102.415277,14-105.475088,20-105.567428,31-106.074417,50-107.765629,80-110.560628,82-110.560628,90-111.067617,92-112.071181,95-112.071181,118-112.071181,131-112.071181,;112.071181;47185;
-1825333270;../instances/p1.3.m.txt;1-96.569582,3-100.605713,9-100.605713,14-105.526683,30-105.873115,32-106.074417,;106.074417;49309;
-2070932016;../instances/p1.3.m.txt;1-88.966108,2-98.519546,3-102.342285,7-103.070847,17-105.434248,24-105.434248,31-105.583208,42-111.133240,46-111.858378,132-111.858378,2469-111.858378,;111.858378;49832;
-1097123661;../instances/p1.3.m.txt;1-95.967410,7-96.189880,11-98.550222,25-98.754723,27-98.754723,28-100.547155,53-101.951052,78-101.951052,143-101.951052,149-102.953203,178-102.953203,207-102.953203,397-102.953203,;102.953203;50700;
479552725;../instances/p1.3.m.txt;1-79.393662,2-96.041673,4-98.650002,10-105.583208,11-105.593450,13-105.593450,22-105.593450,144-105.593450,928-105.593450,;105.593450;51070;
-1556485472;../instances/p1.3.m.txt;1-100.600250,3-105.593450,10-106.674351,13-111.067617,23-111.858378,153-111.858378,;111.858378;49617;
-475216639;../instances/p1.3.m.txt;1-93.327247,2-98.822171,7-107.051904,29-107.051904,37-107.051904,1936-107.051904,;107.051904;47393;
1021482616;../instances/p1.3.m.txt;1-98.856105,9-102.230549,10-110.965714,32-112.071181,39-112.071181,144-112.071181,;112.071181;47024;
-974310371;../instances/p1.3.m.txt;1-101.334292,2-101.952645,8-102.367919,16-102.581985,25-105.540355,27-105.593450,41-105.593450,2239-105.593450,;105.593450;49703;
-1957630312;../instances/p1.3.m.txt;1-100.388706,4-100.600250,11-100.600250,12-107.077981,728-107.077981,;107.077981;51159;
1748803689;../instances/p1.3.m.txt;1-92.252141,3-101.528931,9-106.551515,11-106.752817,20-107.077981,22-111.067617,;111.067617;50484;
-221286010;../instances/p1.4.c.txt;;0.000000;13939;
220277451;../instances/p1.3.m.txt;1-92.501916,3-102.277967,4-102.720706,6-103.281531,9-107.077981,45-107.077981,197-107.077981,;107.077981;51424;
-1367673792;../instances/p1.3.m.txt;1-87.984253,2-97.601448,3-98.168317,4-101.898257,9-101.898257,21-105.972514,366-106.272679,390-106.272679,;106.272679;48534;
997709287;../instances/p1.4.c.txt;;0.000000;13891;
1708073143;../instances/p1.3.m.txt;1-85.624323,2-91.763631,6-96.098968,10-96.099549,14-96.099549,16-97.607555,22-98.098144,30-98.098144,53-98.098144,517-98.098144,;98.098144;58485;
-346009013;../instances/p1.4.c.txt;;0.000000;14045;
1540886592;../instances/p1.4.c.txt;;0.000000;13976;
1015500112;../instances/p1.3.m.txt;1-102.421014,5-105.526683,6-107.077981,7-107.077981,10-107.077981,584-107.077981,;107.077981;52097;
391869920;../instances/p1.4.c.txt;;0.000000;14040;
2099183273;../instances/p1.4.c.txt;;0.000000;13879;
973014098;../instances/p1.4.c.txt;;0.000000;13903;
1474636587;../instances/p1.4.c.txt;;0.000000;13946;
2065305872;../instances/p1.4.c.txt;;0.000000;13958;
-72470414;../instances/p1.4.c.txt;;0.000000;13939;
-1658886634;../instances/p1.4.c.txt;;0.000000;13914;
2036674110;../instances/p1.4.c.txt;;0.000000;13973;
-629964644;../instances/p1.4.c.txt;;0.000000;13889;
263554011;../instances/p1.4.c.txt;;0.000000;13997;
1532083506;../instances/p1.4.c.txt;;0.000000;14051;
-1528924701;../instances/p1.4.c.txt;;0.000000;13911;
-723954068;../instances/p1.4.c.txt;;0.000000;13856;
2104137387;../instances/p1.4.c.txt;;0.000000;13866;
1014666715;../instances/p1.4.c.txt;;0.000000;13925;
1164273885;../instances/p1.4.c.txt;;0.000000;13973;
1069090431;../instances/p1.4.c.txt;;0.000000;13954;
1626491932;../instances/p1.4.c.txt;;0.000000;14061;
-51645417;../instances/p1.4.c.txt;;0.000000;14037;
222221714;../instances/p1.4.c.txt;;0.000000;14104;
-638277640;../instances/p1.4.c.txt;;0.000000;13919;
-1305793621;../instances/p1.4.c.txt;;0.000000;13914;
-1254326288;../instances/p1.4.c.txt;;0.000000;13995;
75833941;../instances/p1.4.c.txt;;0.000000;14061;
657857003;../instances/p1.4.c.txt;;0.000000;13791;
165343428;../instances/p1.4.c.txt;;0.000000;14000;
442703771;../instances/p1.4.c.txt;;0.000000;14072;
16377372;../instances/p1.4.c.txt;;0.000000;14103;
-767810234;../instances/p1.4.m.txt;1-59.115792,5-59.219774,10-59.516179,14-68.197552,20-68.197552,23-68.229590,25-68.232437,32-69.262655,60-69.475459,61-69.533129,253-69.533129,521-69.533129,;69.533129;43599;
-44886839;../instances/p1.4.m.txt;1-60.870082,6-65.415802,18-65.740967,;65.740967;42609;
-1429315450;../instances/p1.4.m.txt;1-55.672060,4-64.389789,6-65.492012,12-67.143894,32-67.486531,41-67.486531,49-69.504432,65-69.533129,73-69.533129,123-69.533129,;69.533129;44533;
137667339;../instances/p1.4.m.txt;1-58.439373,2-64.914664,4-66.160533,5-66.160533,22-66.189507,28-66.189507,31-66.396423,39-66.425119,50-66.425119,2988-66.425119,;66.425119;45875;
267296082;../instances/p1.4.m.txt;1-64.309192,7-64.693854,8-65.132941,9-65.415802,17-65.740967,27-65.740967,;65.740967;43304;
-469444382;../instances/p1.4.m.txt;1-45.309404,2-65.692298,3-66.467341,6-66.508164,14-66.518407,517-66.518407,588-66.636815,599-66.818730,603-67.143894,627-67.143894,704-67.143894,;67.143894;46830;
-628851825;../instances/p1.4.m.txt;1-54.444387,3-65.869052,12-66.936979,21-66.936979,24-67.143894,953-67.143894,;67.143894;46575;
517917956;../instances/p1.4.m.txt;1-54.006476,2-57.306828,4-58.960435,5-60.016961,6-62.718491,7-63.939442,19-65.045441,27-65.305341,28-65.398914,34-66.089935,37-66.518407,730-66.936979,768-66.936979,806-67.143894,;67.143894;46405;
-2098413754;../instances/p1.4.m.txt;1-55.778914,2-57.310139,3-59.189126,29-63.573497,33-65.155830,35-66.121300,45-66.715422,52-67.143894,2061-67.143894,;67.143894;46561;
521654457;../instances/p1.4.m.txt;1-56.702416,2-59.659085,17-60.116254,19-60.220236,25-60.220236,48-60.220236,462-60.220236,;60.220236;38198;
-1759947538;../instances/p1.4.m.txt;1-65.690896,4-69.150294,32-69.504432,57-69.533129,265-69.533129,;69.533129;44751;
1800959012;../instances/p1.4.m.txt;1-57.172282,2-60.261834,11-65.578752,12-66.614158,14-66.796073,32-66.880737,35-67.205902,;67.205902;48192;
-1611045984;../instances/p1.4.m.txt;1-57.721169,3-58.285282,11-59.915779,17-59.915779,18-59.915779,120-59.915779,463-59.915779,1691-59.915779,;59.915779;43687;
-1256644272;../instances/p1.4.m.txt;1-57.437977,3-58.031865,4-64.987331,9-65.029634,11-65.528164,18-66.391135,21-69.483357,28-69.610629,52-69.911829,56-70.039101,57-70.124632,;70.124632;45108;
-1121205133;../instances/p1.4.m.txt;1-57.738954,5-59.869191,27-64.545454,42-65.170942,45-66.518407,50-66.936979,51-67.016622,80-67.016622,1304-67.016622,;67.016622;47097;
-434948962;../instances/p1.4.m.txt;1-55.404843,2-60.951595,3-62.790235,5-64.410993,6-64.781067,49-65.055325,60-65.055325,77-65.406554,217-65.406554,1949-65.406554,2133-66.099955,2140-66.425119,2143-66.425119,;66.425119;45257;
445161023;../instances/p1.4.m.txt;1-55.404843,3-58.624296,12-58.624296,19-58.624296,20-62.420154,26-62.769556,27-64.973743,30-66.518407,36-66.518407,44-66.654138,49-66.654138,57-66.654138,72-66.792665,92-66.936979,96-67.143894,4880-67.143894,;67.143894;46619;
124341267;../instances/p1.4.m.txt;1-51.918782,2-57.469133,4-58.721551,8-60.217708,11-64.473116,13-65.456153,16-65.574403,19-65.817486,26-66.465312,29-66.518407,40-66.601043,43-66.643895,47-66.654138,48-66.654138,59-66.654138,472-66.818730,496-66.818730,501-67.143894,502-67.143894,2710-67.143894,;67.143894;46898;
-51999017;../instances/p1.4.m.txt;1-55.897372,3-58.520314,4-58.652993,16-59.139334,23-59.197004,26-60.458183,32-63.138325,34-63.138325,40-64.831062,45-65.195064,50-67.466467,51-69.207964,59-69.825811,60-69.904083,61-69.904083,65-69.988746,70-69.988746,79-70.313911,88-70.313911,93-70.313911,;70.313911;47223;
-325716367;../instances/p1.4.m.txt;1-53.102356,2-58.553203,57-59.360036,67-59.487308,76-59.915779,78-59.915779,94-59.915779,97-59.915779,220-59.915779,2300-59.915779,;59.915779;40318;
-1082847591;../instances/p1.4.m.txt;1-58.248009,2-59.703883,5-59.915779,6-59.915779,39-59.915779,81-59.915779,82-59.915779,3118-59.915779,;59.915779;40099;
-1375707381;../instances/p1.4.m.txt;1-49.046303,2-53.437999,5-58.149743,16-58.559622,18-58.768708,24-58.768708,35-59.168308,44-59.197004,52-59.197004,274-59.197004,1204-59.197004,;59.197004;37138;
1531552956;../instances/p1.4.m.txt;1-57.900895,2-62.556621,7-64.723396,8-64.781067,9-64.781067,25-64.781067,33-65.055325,40-65.055325,47-65.406554,102-65.406554,647-65.406554,789-66.073890,801-66.218204,802-66.425119,806-66.425119,813-66.425119,;66.425119;45728;
-116646609;../instances/p1.4.m.txt;1-58.549010,7-58.559622,8-58.781185,14-59.578187,20-59.578187,26-59.578187,821-59.578187,;59.578187;39661;
1307325499;../instances/p1.4.m.txt;1-53.327444,2-53.429245,3-57.562227,5-57.778839,7-58.178440,449-58.178440,;58.178440;38183;
-1702051609;../instances/p1.4.m.txt;1-56.552992,2-65.191998,8-65.347849,10-65.918040,26-66.467341,33-66.518407,36-66.518407,40-66.579862,65-66.724175,66-66.931091,144-67.143894,238-67.143894,314-67.143894,;67.143894;46977;
-516426275;../instances/p1.4.m.txt;1-59.749256,2-64.693854,3-67.299354,16-67.937280,17-67.990375,20-68.212261,23-68.505737,26-69.529956,39-70.251904,1020-70.251904,;70.251904;47469;
1394604254;../instances/p1.4.m.txt;1-53.812932,2-54.238482,3-60.029712,5-60.591139,9-61.889194,17-66.089935,31-66.421946,33-66.518407,210-67.143894,237-67.143894,398-67.143894,;67.143894;46598;
-957054573;../instances/p1.4.m.txt;1-49.691456,3-57.738954,8-59.116475,13-59.915779,14-60.261834,21-61.527933,24-61.578998,39-61.578998,46-61.724608,53-61.956405,56-62.007470,59-63.994801,68-64.806216,84-65.740967,90-65.740967,;65.740967;43059;
1946022068;../instances/p1.4.m.txt;1-54.991930,2-65.770935,7-65.770935,53-65.799632,75-65.799632,193-66.396423,194-66.396423,199-66.425119,347-66.425119,;66.425119;45436;
639641334;../instances/p1.4.m.txt;1-59.440965,3-63.818590,4-67.515228,7-68.808364,9-69.320326,37-69.475459,39-69.533129,41-69.533129,85-69.533129,;69.533129;44608;
-1265371888;../instances/p2.2.c.txt;1-108.030608,2-117.941151,3-118.173914,4-118.173914,13-118.550321,15-119.225389,23-119.225389,;119.225389;28163;
-922355595;../instances/p1.4.m.txt;1-57.273864,3-63.840115,4-65.055633,15-65.796458,18-66.518407,35-66.518407,275-66.931091,284-66.936979,292-67.143894,1741-67.143894,;67.143894;46810;
1582034891;../instances/p2.2.c.txt;1-108.030608,2-117.937732,5-117.943402,18-119.199933,31-119.225389,1784-119.225389,;119.225389;27165;
-2071412903;../instances/p2.2.c.txt;1-117.943402,3-118.017936,6-119.069411,19-119.225389,1155-119.225389,;119.225389;29678;
-437601411;../instances/p2.2.c.txt;1-92.249875,2-102.059172,3-117.943402,7-119.063896,8-119.225389,11-119.225389,197-119.225389,;119.225389;32135;
-55135201;../instances/p2.2.c.txt;1-117.934926,3-117.943402,6-119.069411,8-119.225389,;119.225389;26306;
-1270153052;../instances/p2.2.c.txt;1-107.495167,3-118.173914,12-119.199933,13-119.225389,185-119.225389,;119.225389;27023;
2098178474;../instances/p2.2.c.txt;1-100.429748,2-117.937732,3-118.173914,23-119.225389,27-119.225389,97-119.225389,;119.225389;27013;
-2033024036;../instances/p2.2.c.txt;1-103.418994,4-118.017936,11-118.173914,13-118.173914,16-119.199933,18-119.225389,29-119.225389,;119.225389;26500;
-930608660;../instances/p2.2.c.txt;1-78.344436,3-108.030608,6-108.402899,9-108.558877,17-117.445376,18-117.734658,20-118.173914,22-119.225389,860-119.225389,;119.225389;26910;
-1206843407;../instances/p2.2.c.txt;1-117.734658,2-117.882408,9-117.882408,10-117.943402,29-118.017936,30-119.069411,38-119.199933,42-119.225389,196-119.225389,;119.225389;26972;
-2004562147;../instances/p2.2.c.txt;1-117.882408,;117.882408;23793;
583735015;../instances/p2.2.c.txt;1-117.730425,2-119.199933,8-119.225389,9-119.225389,255-119.225389,;119.225389;26886;
1513568557;../instances/p2.2.c.txt;1-102.247343,2-108.030608,5-118.173914,8-118.550321,9-119.225389,;119.225389;26238;
1592944987;../instances/p2.2.c.txt;1-117.943402,8-118.017936,9-119.069411,17-119.199933,20-119.225389,;119.225389;26324;
-1574237815;../instances/p2.2.c.txt;1-117.943402,4-118.017936,7-118.173914,12-119.225389,546-119.225389,;119.225389;32083;
-196791963;../instances/p2.2.c.txt;1-108.030608,2-117.734658,5-119.069411,7-119.199933,12-119.225389,;119.225389;26426;
1843362746;../instances/p2.2.c.txt;1-103.420261,2-108.030608,9-117.937732,10-119.225389,410-119.225389,;119.225389;27271;
1624232806;../instances/p2.2.c.txt;1-117.937732,3-118.550321,11-119.225389,29-119.225389,;119.225389;27101;
340004922;../instances/p2.2.c.txt;1-107.355541,3-117.724840,4-118.173914,9-119.225389,;119.225389;26470;
964950288;../instances/p2.2.c.txt;1-118.017936,5-118.148458,8-118.173914,292-119.225389,;119.225389;26455;
1205510684;../instances/p2.2.c.txt;1-117.943402,8-118.017936,11-118.148458,12-119.225389,;119.225389;26484;
-817112464;../instances/p2.2.c.txt;1-117.734658,5-117.966607,14-119.069411,28-119.225389,;119.225389;26537;
-1319542401;../instances/p2.2.c.txt;1-117.943402,2-118.173914,16-118.550321,21-119.225389,28-119.225389,437-119.225389,;119.225389;26988;
1690000206;../instances/p2.2.c.txt;1-102.076014,2-117.943402,4-119.069411,9-119.225389,;119.225389;26600;
-1051734578;../instances/p2.2.c.txt;1-117.734658,6-117.734658,8-117.882408,;117.882408;23900;
-664270570;../instances/p2.2.c.txt;1-102.276191,4-117.724840,7-117.966607,13-119.225389,;119.225389;26448;
997977815;../instances/p2.2.c.txt;1-119.069411,17-119.225389,;119.225389;26488;
465248952;../instances/p2.2.c.txt;1-78.314847,2-101.083685,3-102.247343,6-117.724840,7-117.937732,10-118.017936,17-119.063896,19-119.225389,335-119.225389,;119.225389;26646;
547448972;../instances/p2.2.c.txt;1-117.941151,7-117.943402,10-118.017936,14-118.173914,15-119.069411,17-119.225389,25-119.225389,1853-119.225389,;119.225389;29123;
-746758335;../instances/p2.2.c.txt;1-93.328792,2-117.882408,4-118.173914,8-119.063896,12-119.069411,24-119.225389,27-119.225389,1825-119.225389,;119.225389;26656;
1017419199;../instances/p2.2.c.txt;1-103.420261,3-108.030608,10-119.069411,29-119.225389,253-119.225389,;119.225389;26707;
-422721502;../instances/p2.2.c.txt;1-101.202810,2-117.882408,3-117.937732,4-119.069411,13-119.199933,21-119.225389,24-119.225389,;119.225389;27190;
-564200951;../instances/p2.2.k.txt;1-226.696641,3-227.507905,9-231.044619,;231.044619;31065;
1335676445;../instances/p2.2.k.txt;1-226.610372,14-226.745932,15-226.745932,;226.745932;30006;
-1219613988;../instances/p2.2.k.txt;1-231.044619,;231.044619;35091;
376068392;../instances/p2.2.k.txt;1-225.794070,3-226.211337,4-227.507905,16-227.507905,18-231.044619,;231.044619;30825;
1282946594;../instances/p2.2.k.txt;1-220.086386,4-221.300528,7-226.185673,13-227.322513,24-227.507905,35-227.507905,40-231.044619,;231.044619;30989;
